conflict_id,dyad_id,year,location_inc,side_a,side_a_2nd,side_a_id,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,bdbest,bdlow,bdhigh,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
335,740,2003,India,Government of India,,141,NLFT,307,,1,Tripura,32,32,32,3,India,750,,,,750,750,3,18.1
335,11299,2004,India,Government of India,,141,NLFT-B,2939,,1,Tripura,26,26,26,3,India,750,,,,750,750,3,18.1
336,742,1989,Nicaragua,Government of Nicaragua,,14,Contras/FDN,759,,2,,526,526,533,3,Nicaragua,93,,,,93,93,5,18.1
336,742,1990,Nicaragua,Government of Nicaragua,,14,Contras/FDN,759,,2,,39,39,43,3,Nicaragua,93,,,,93,93,5,18.1
337,"744, 745",1989,Somalia,Government of Somalia,,95,"SNM, SPM","500, 501",,2,,379,379,4504,3,"Djibouti, Somalia, Somalia",520,,,,520,"520, 522, 520",4,18.1
337,"744, 745, 746",1990,Somalia,Government of Somalia,,95,"SNM, SPM, USC/SSA","500, 501, 502",,2,,2710,1644,2962,3,"Djibouti, Somalia, Somalia",520,,,,520,"520, 522, 520",4,18.1
337,"744, 745, 746, 747",1991,Somalia,Government of Somalia,,95,"SNM, SPM, USC/SNA, USC/SSA","500, 501, 502, 503",,2,,8005,7230,9005,3,Somalia,520,,,,520,520,4,18.1
337,747,1992,Somalia,Government of Somalia,,95,USC/SNA,503,,2,,1154,1154,9823,3,Somalia,520,,,,520,520,4,18.1
337,747,1993,Somalia,Government of Somalia,,95,USC/SNA,503,,2,,25,18,25,3,Somalia,520,,,,520,520,4,18.1
337,747,1994,Somalia,Government of Somalia,,95,USC/SNA,503,,2,,237,237,614,3,Somalia,520,,,,520,520,4,18.1
337,747,1995,Somalia,Government of Somalia,,95,USC/SNA,503,,2,,104,97,108,3,Somalia,520,,,,520,520,4,18.1
337,747,1996,Somalia,Government of Somalia,,95,USC/SNA,503,,2,,256,255,308,3,Somalia,520,,,,520,520,4,18.1
337,748,2001,Somalia,Government of Somalia,,95,SRRC,504,,2,,228,223,268,3,Somalia,520,,,,520,520,4,18.1
337,748,2002,Somalia,Government of Somalia,,95,SRRC,504,,2,,114,113,207,3,Somalia,520,,,,520,520,4,18.1
337,749,2006,Somalia,Government of Somalia,Government of Ethiopia,95,ARS/UIC,505,,2,,547,463,1293,4,Somalia,520,530,,,520,520,4,18.1
337,749,2007,Somalia,Government of Somalia,Government of Ethiopia,95,ARS/UIC,505,,2,,1546,1528,2046,4,"Kenya, Somalia",520,530,,,520,"501, 520",4,18.1
337,"749, 750",2008,Somalia,Government of Somalia,Government of Ethiopia,95,"ARS/UIC, Al-Shabaab","505, 717",,2,,1491,1433,2075,4,Somalia,520,530,,,520,520,4,18.1
337,"750, 752",2009,Somalia,Government of Somalia,Government of Ethiopia,95,"Al-Shabaab, Hizbul Islam","717, 1004",,2,,1467,1263,1751,4,Somalia,520,530,,,520,520,4,18.1
337,"750, 752",2010,Somalia,Government of Somalia,Government of Ethiopia,95,"Al-Shabaab, Hizbul Islam","717, 1004",,2,,2151,1916,2356,4,Somalia,520,530,,,520,520,4,18.1
337,750,2011,Somalia,Government of Somalia,"Government of Ethiopia, Government of Kenya",95,Al-Shabaab,717,,2,,1938,1559,2259,4,"Kenya, Somalia",520,"530, 501",,,520,"501, 520",4,18.1
337,750,2012,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",95,Al-Shabaab,717,,2,,2646,2470,2945,4,"Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"501, 520",4,18.1
337,750,2013,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",95,Al-Shabaab,717,,2,,940,760,1769,4,"Ethiopia, Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"530, 501, 520",4,18.1
337,750,2014,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",95,Al-Shabaab,717,,2,,1155,907,2305,4,"Ethiopia, Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"530, 501, 520",4,18.1
337,750,2015,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",95,Al-Shabaab,717,,2,,1178,903,2456,4,"Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500, 2",,,520,"501, 520",4,18.1
337,750,2016,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",95,Al-Shabaab,717,,2,,1925,1199,3116,4,Somalia,520,"516, 522, 530, 452, 501, 475, 451, 500, 2",,,520,520,4,18.1
337,750,2017,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda, Government of United States of America",95,Al-Shabaab,717,,2,,1837,1700,2525,4,Somalia,520,"516, 522, 530, 452, 501, 475, 451, 500, 2",,,520,520,4,18.1
338,753,1991,Iran,Government of Iran,,114,MEK,308,,2,,45,45,45,3,"Iran, Iraq",630,,,,630,"630, 645",2,18.1
338,753,1993,Iran,Government of Iran,,114,MEK,308,,2,,76,76,152,3,"Iran, Iraq, Italy, Pakistan",630,,,,630,"630, 645, 325, 770",2,18.1
338,753,1997,Iran,Government of Iran,,114,MEK,308,,2,,38,38,42,3,"Iran, Iraq",630,,,,630,"630, 645",2,18.1
338,753,1999,Iran,Government of Iran,,114,MEK,308,,2,,28,28,35,3,"Iran, Iraq",630,,,,630,"630, 645",2,18.1
338,753,2000,Iran,Government of Iran,,114,MEK,308,,2,,40,40,77,3,"Iran, Iraq",630,,,,630,"630, 645",2,18.1
338,753,2001,Iran,Government of Iran,,114,MEK,308,,2,,119,119,149,3,"Iran, Iraq",630,,,,630,"630, 645",2,18.1
338,754,2005,Iran,Government of Iran,,114,PJAK,309,,2,,28,28,37,3,Iran,630,,,,630,630,2,18.1
338,"754, 755",2006,Iran,Government of Iran,,114,"Jondullah, PJAK","309, 310",,2,,57,52,123,3,"Iran, Iran, Iraq",630,,,,630,"630, 630, 645",2,18.1
338,"754, 755",2007,Iran,Government of Iran,,114,"Jondullah, PJAK","309, 310",,2,,72,68,210,3,"Iran, Iran, Iraq",630,,,,630,"630, 630, 645",2,18.1
338,"754, 755",2008,Iran,Government of Iran,,114,"Jondullah, PJAK","309, 310",,2,,121,121,265,3,"Iran, Iraq, Iran, Pakistan",630,,,,630,"630, 645, 630, 770",2,18.1
338,"754, 755",2009,Iran,Government of Iran,,114,"Jondullah, PJAK","309, 310",,2,,133,121,148,3,Iran,630,,,,630,630,2,18.1
338,755,2010,Iran,Government of Iran,,114,Jondullah,310,,2,,74,74,74,3,Iran,630,,,,630,630,2,18.1
338,754,2011,Iran,Government of Iran,,114,PJAK,309,,2,,228,228,241,3,"Iran, Iraq",630,,,,630,"630, 645",2,18.1
341,759,1989,Liberia,Government of Liberia,,79,NPFL,507,,2,,27,27,27,3,Liberia,450,,,,450,450,4,18.1
341,"759, 760",1990,Liberia,Government of Liberia,,79,"INPFL, NPFL","507, 508",,2,,347,347,431,3,"Ivory Coast, Liberia, Liberia",450,,,,450,"437, 450, 450",4,18.1
341,761,2000,Liberia,Government of Liberia,,79,LURD,509,,2,,57,57,57,3,Liberia,450,,,,450,450,4,18.1
341,761,2001,Liberia,Government of Liberia,,79,LURD,509,,2,,341,341,341,3,Liberia,450,,,,450,450,4,18.1
341,761,2002,Liberia,Government of Liberia,,79,LURD,509,,2,,492,391,517,3,Liberia,450,,,,450,450,4,18.1
341,"761, 762",2003,Liberia,Government of Liberia,,79,"LURD, MODEL","509, 510",,2,,1787,1787,1887,3,Liberia,450,,,,450,450,4,18.1
342,763,1991,Spain,Government of Spain,,35,ETA,313,,1,Basque,44,44,44,3,Spain,230,,,,230,230,1,18.1
347,769,1993,India,Government of India,,141,UNLF,315,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,18.1
347,769,1994,India,Government of India,,141,UNLF,315,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,18.1
347,768,1995,India,Government of India,,141,PLA,314,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,18.1
347,768,1996,India,Government of India,,141,PLA,314,,1,Manipur,28,28,28,3,India,750,,,,750,750,3,18.1
347,768,1998,India,Government of India,,141,PLA,314,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,18.1
347,769,1999,India,Government of India,,141,UNLF,315,,1,Manipur,31,31,31,3,India,750,,,,750,750,3,18.1
347,"768, 769",2000,India,Government of India,,141,"PLA, UNLF","314, 315",,1,Manipur,60,60,64,3,India,750,,,,750,750,3,18.1
347,769,2003,India,Government of India,,141,UNLF,315,,1,Manipur,27,27,27,3,India,750,,,,750,750,3,18.1
347,"768, 769",2004,India,Government of India,,141,"PLA, UNLF","314, 315",,1,Manipur,60,60,60,3,India,750,,,,750,750,3,18.1
347,769,2005,India,Government of India,,141,UNLF,315,,1,Manipur,47,47,53,3,India,750,,,,750,750,3,18.1
347,"768, 769",2006,India,Government of India,,141,"PLA, UNLF","314, 315",,1,Manipur,73,69,75,3,India,750,,,,750,750,3,18.1
347,769,2007,India,Government of India,,141,UNLF,315,,1,Manipur,45,45,73,3,India,750,,,,750,750,3,18.1
347,"770, 771",2008,India,Government of India,,141,"KCP, PREPAK","317, 318",,1,Manipur,99,99,100,3,India,750,,,,750,750,3,18.1
347,"769, 770, 771",2009,India,Government of India,,141,"KCP, PREPAK, UNLF","315, 317, 318",,1,Manipur,96,59,114,3,India,750,,,,750,750,3,18.1
351,775,1989,India,Government of India,,141,Sikh insurgents,319,,1,Punjab/Khalistan,905,905,928,3,India,750,,,,750,750,3,18.1
351,775,1990,India,Government of India,,141,Sikh insurgents,319,,1,Punjab/Khalistan,1839,1839,1882,3,India,750,,,,750,750,3,18.1
351,775,1991,India,Government of India,,141,Sikh insurgents,319,,1,Punjab/Khalistan,2673,2673,2739,3,India,750,,,,750,750,3,18.1
351,775,1992,India,Government of India,,141,Sikh insurgents,319,,1,Punjab/Khalistan,2390,2390,2444,3,India,750,,,,750,750,3,18.1
351,775,1993,India,Government of India,,141,Sikh insurgents,319,,1,Punjab/Khalistan,358,358,360,3,India,750,,,,750,750,3,18.1
352,"776, 778",1989,Sri Lanka,Government of Sri Lanka,,145,"EPRLF, LTTE","320, 322",,1,Eelam,145,145,145,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1990,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,3561,3561,4600,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1991,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,6432,6432,6787,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1992,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,4091,4091,4247,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1993,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,2075,2075,2347,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1994,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,657,657,746,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1995,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,4755,4748,5062,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1996,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,3868,3868,4254,3,"France, Sri Lanka",780,,,,780,"220, 780",3,18.1
352,776,1997,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,2880,2880,3959,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1998,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,3762,3763,4420,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,1999,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,1882,1882,2616,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2000,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,2525,2525,4155,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2001,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,1144,1144,1145,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2003,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,29,17,46,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2005,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,88,88,90,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2006,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,1970,1970,2845,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2007,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,2494,2391,3070,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2008,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,8262,8262,9917,3,Sri Lanka,780,,,,780,780,3,18.1
352,776,2009,Sri Lanka,Government of Sri Lanka,,145,LTTE,320,,1,Eelam,10165,10136,13702,3,Sri Lanka,780,,,,780,780,3,18.1
353,12422,2016,Cameroon,Government of Cameroon,,83,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,32,32,32,3,Cameroon,471,,,,471,471,4,18.1
353,12422,2017,Cameroon,Government of Cameroon,,83,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,63,63,63,3,Cameroon,471,,,,471,471,4,18.1
353,12422,2015,Cameroon,Government of Cameroon,Government of Chad,83,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,,2,,712,712,712,4,Cameroon,471,483,,,471,471,4,18.1
354,781,1989,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,227,227,234,3,Turkey,640,,,,640,640,2,18.1
354,781,1990,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,245,245,303,3,Turkey,640,,,,640,640,2,18.1
354,781,1991,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,304,304,310,3,Turkey,640,,,,640,640,2,18.1
354,781,1992,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,1518,1518,1611,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,1993,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,2117,2117,2412,3,Turkey,640,,,,640,640,2,18.1
354,781,1994,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,3980,3979,4468,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,1995,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,3076,3076,3951,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,1996,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,3573,3573,3618,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,1997,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,4183,4182,5419,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,1998,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,1952,1953,2038,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,1999,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,1390,1390,1468,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2000,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,174,174,190,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2001,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,81,81,96,3,Turkey,640,,,,640,640,2,18.1
354,781,2002,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,51,51,81,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2003,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,79,79,82,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2004,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,183,183,324,3,Turkey,640,,,,640,640,2,18.1
354,781,2005,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,330,325,610,3,Turkey,640,,,,640,640,2,18.1
354,781,2006,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,210,210,274,3,Turkey,640,,,,640,640,2,18.1
354,781,2007,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,458,458,509,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2008,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,513,501,1068,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2009,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,133,128,149,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2010,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,326,326,431,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2011,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,603,602,825,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2012,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,811,811,884,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2013,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,30,30,67,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2015,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,904,899,1399,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2016,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,1063,1063,1073,3,"Iraq, Turkey",640,,,,640,"645, 640",2,18.1
354,781,2017,Turkey,Government of Turkey,,115,PKK,323,,1,Kurdistan,703,703,718,3,"Iraq, Syria, Turkey",640,,,,640,"645, 652, 640",2,18.1
362,789,1989,Comoros,Government of Comoros,,107,Presidential guard,518,,2,,29,29,30,3,Comoros,581,,,,581,581,4,18.1
363,791,1996,Ethiopia,Government of Ethiopia,,97,ARDUF,520,,1,Afar,25,25,25,3,Ethiopia,530,,,,530,530,4,18.1
364,792,1990,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,407,402,586,3,India,750,,,,750,750,3,18.1
364,792,1991,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,330,330,551,3,India,750,,,,750,750,3,18.1
364,792,1992,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,265,265,337,3,India,750,,,,750,750,3,18.1
364,792,1993,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,846,845,1159,3,India,750,,,,750,750,3,18.1
364,792,1994,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,958,955,1148,3,India,750,,,,750,750,3,18.1
364,792,1995,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,687,687,894,3,India,750,,,,750,750,3,18.1
364,792,1996,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,489,489,1232,3,India,750,,,,750,750,3,18.1
364,792,1997,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,533,533,555,3,India,750,,,,750,750,3,18.1
364,792,1998,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,576,576,701,3,India,750,,,,750,750,3,18.1
364,792,1999,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,864,844,876,3,India,750,,,,750,750,3,18.1
364,792,2000,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,2353,2341,2408,3,"India, Pakistan",750,,,,750,"750, 770",3,18.1
364,792,2001,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,734,663,3460,3,India,750,,,,750,750,3,18.1
364,792,2002,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,1464,1464,1464,3,India,750,,,,750,750,3,18.1
364,792,2003,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,1149,1149,1302,3,India,750,,,,750,750,3,18.1
364,792,2004,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,1094,1084,1195,3,India,750,,,,750,750,3,18.1
364,792,2005,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,1058,1055,1139,3,India,750,,,,750,750,3,18.1
364,792,2006,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,705,698,728,3,India,750,,,,750,750,3,18.1
364,792,2007,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,550,540,562,3,India,750,,,,750,750,3,18.1
364,792,2008,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,493,475,518,3,India,750,,,,750,750,3,18.1
364,792,2009,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,361,358,393,3,India,750,,,,750,750,3,18.1
364,792,2010,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,370,365,437,3,India,750,,,,750,750,3,18.1
364,792,2011,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,140,140,147,3,India,750,,,,750,750,3,18.1
364,792,2012,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,141,140,144,3,India,750,,,,750,750,3,18.1
364,792,2013,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,146,140,147,3,India,750,,,,750,750,3,18.1
364,792,2014,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,172,171,221,3,India,750,,,,750,750,3,18.1
364,792,2015,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,165,164,170,3,India,750,,,,750,750,3,18.1
364,792,2016,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,281,281,296,3,"Afghanistan, India",750,,,,750,"700, 750",3,18.1
364,792,2017,India,Government of India,,141,Kashmir insurgents,325,,1,Kashmir,321,321,321,3,India,750,,,,750,750,3,18.1
365,793,1990,India,Government of India,,141,ULFA,326,,1,Assam,30,6,30,3,India,750,,,,750,750,3,18.1
365,793,1994,India,Government of India,,141,ULFA,326,,1,Assam,25,25,126,3,India,750,,,,750,750,3,18.1
365,793,1995,India,Government of India,,141,ULFA,326,,1,Assam,29,17,78,3,India,750,,,,750,750,3,18.1
365,793,1996,India,Government of India,,141,ULFA,326,,1,Assam,48,48,53,3,India,750,,,,750,750,3,18.1
365,793,1997,India,Government of India,,141,ULFA,326,,1,Assam,112,112,119,3,India,750,,,,750,750,3,18.1
365,793,1998,India,Government of India,,141,ULFA,326,,1,Assam,55,55,57,3,India,750,,,,750,750,3,18.1
365,793,1999,India,Government of India,,141,ULFA,326,,1,Assam,53,53,58,3,India,750,,,,750,750,3,18.1
365,793,2000,India,Government of India,,141,ULFA,326,,1,Assam,87,76,87,3,India,750,,,,750,750,3,18.1
365,793,2001,India,Government of India,,141,ULFA,326,,1,Assam,113,113,124,3,India,750,,,,750,750,3,18.1
365,793,2002,India,Government of India,,141,ULFA,326,,1,Assam,59,59,59,3,India,750,,,,750,750,3,18.1
365,793,2003,India,Government of India,,141,ULFA,326,,1,Assam,43,43,58,3,India,750,,,,750,750,3,18.1
365,793,2004,India,Government of India,,141,ULFA,326,,1,Assam,70,69,74,3,India,750,,,,750,750,3,18.1
365,793,2005,India,Government of India,,141,ULFA,326,,1,Assam,78,77,78,3,India,750,,,,750,750,3,18.1
365,793,2006,India,Government of India,,141,ULFA,326,,1,Assam,49,49,50,3,India,750,,,,750,750,3,18.1
365,793,2007,India,Government of India,,141,ULFA,326,,1,Assam,114,114,120,3,India,750,,,,750,750,3,18.1
365,793,2008,India,Government of India,,141,ULFA,326,,1,Assam,75,75,78,3,India,750,,,,750,750,3,18.1
365,793,2009,India,Government of India,,141,ULFA,326,,1,Assam,63,61,65,3,India,750,,,,750,750,3,18.1
365,793,2010,India,Government of India,,141,ULFA,326,,1,Assam,32,32,33,3,India,750,,,,750,750,3,18.1
366,794,1990,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,72,61,127,3,Indonesia,850,,,,850,850,3,18.1
366,794,1991,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,58,57,132,3,Indonesia,850,,,,850,850,3,18.1
366,794,1999,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,187,179,258,3,Indonesia,850,,,,850,850,3,18.1
366,794,2000,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,286,242,332,3,Indonesia,850,,,,850,850,3,18.1
366,794,2001,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,278,254,306,3,Indonesia,850,,,,850,850,3,18.1
366,794,2002,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,466,429,571,3,Indonesia,850,,,,850,850,3,18.1
366,794,2003,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,863,834,1360,3,Indonesia,850,,,,850,850,3,18.1
366,794,2004,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,915,912,1055,3,Indonesia,850,,,,850,850,3,18.1
366,794,2005,Indonesia,Government of Indonesia,,155,GAM,327,,1,Aceh,213,213,215,3,Indonesia,850,,,,850,850,3,18.1
367,795,1989,Panama,Government of Panama,,16,Military faction (forces of Mois?s Giroldi),761,,2,,77,24,233,3,Panama,95,,,,95,95,5,18.1
368,796,1989,"Panama, United States of America",Government of Panama,,16,Government of United States of America,3,,2,,843,745,2001,2,Panama,95,,2,,"2, 95",95,5,18.1
369,797,1990,Papua New Guinea,Government of Papua New Guinea,,157,BRA,328,,1,Bougainville,55,55,65,3,Papua New Guinea,910,,,,910,910,3,18.1
369,797,1992,Papua New Guinea,Government of Papua New Guinea,,157,BRA,328,,1,Bougainville,35,35,55,3,"Papua New Guinea, Solomon Islands",910,,,,910,"910, 940",3,18.1
369,797,1993,Papua New Guinea,Government of Papua New Guinea,,157,BRA,328,,1,Bougainville,34,34,62,3,Papua New Guinea,910,,,,910,910,3,18.1
369,797,1994,Papua New Guinea,Government of Papua New Guinea,,157,BRA,328,,1,Bougainville,26,26,26,3,Papua New Guinea,910,,,,910,910,3,18.1
369,797,1995,Papua New Guinea,Government of Papua New Guinea,,157,BRA,328,,1,Bougainville,29,29,31,3,Papua New Guinea,910,,,,910,910,3,18.1
369,797,1996,Papua New Guinea,Government of Papua New Guinea,,157,BRA,328,,1,Bougainville,78,78,80,3,Papua New Guinea,910,,,,910,910,3,18.1
370,"798, 14471",1989,Rumania,Government of Rumania,,56,"Military faction (forces of Nicolae Ceausescu), NSF","329, 6137",,2,,249,249,499,3,Rumania,360,,,,360,360,1,18.1
371,799,1990,"Iraq, Kuwait",Government of Iraq,,116,Government of Kuwait,125,,1,Kuwait,1058,1058,1058,2,Kuwait,645,,690,,"645, 690",690,2,18.1
